year,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2015,650.2236045,651.3360268,649.0840644,650.2364263,1962.818623,650.2192719,650.198098,650.1765645,650.1551687,650.2193171,650.1979345,650.1764254,650.1548502,652.7774606,650.2192719,647.6610832,650.1463238,650.1980431,650.1482921,650.2763658,693.8227283,650.2192578,650.1980934,650.1551981,43.88897399,31.42238867,22.88157145,0.060213778,-3.035871205,-3.941376546,-4.024063578,0.021382613,0.064466915,0.043084327,0.021576236,0.060361132,0.085760374,0.128209909,0.171683538,0.009947239,0.019765495,0.038957413,0.01055132,49.66366899,49.45545589,50.07916313,50.07857424,50.08050968,50.07916313,49.29921333,49.29439186,50.51181519,-50.70091444,2.313109138,2.315174925,650.2188392,20.87244348,0.281852902,PIIND,975.878059
2016,718.494662,719.5370534,717.3618426,718.4671561,1602.728613,718.4476663,718.4226723,718.3977665,718.372712,718.4475138,718.4226336,718.3976693,718.3727078,720.9588969,718.4476663,715.9364357,718.3396044,718.4210894,718.4772867,718.4743651,445.0059716,718.4476675,718.4227873,718.3727774,44.39820852,32.41987313,23.5564608,0.070053065,-2.132578308,-2.451751447,-2.840429686,0.024880163,0.07480601,0.049925848,0.024961523,0.069846354,0.099181487,0.149608419,0.199573068,0.008729438,0.017300631,0.0341935,0.009545072,50.03642752,49.76124872,51.61231827,51.61438972,51.60995059,51.61231827,49.82416377,49.82572047,51.57652175,-49.15558759,2.23064675,2.230059281,718.4553507,21.02084395,0.269151983,PIIND,1078.217975
2017,824.6332549,825.7155747,823.4964915,824.6008514,2774.592064,824.5867261,824.5696356,824.5532443,824.5369895,824.5868857,824.5700684,824.5535462,824.5369981,826.9696545,824.5867261,822.2037978,824.5377572,824.644179,824.7021819,824.8135155,0,824.5867139,824.5694242,824.5367073,44.10818923,32.47477589,23.54910643,0.045426325,-4.590002409,-5.997528531,-6.677276254,0.01681731,0.049887613,0.033070303,0.016548083,0.046540028,0.067593794,0.099716186,0.131784517,0.005342429,0.010175886,0.019596327,0.005126469,49.39941843,49.17258622,49.12235297,49.12162338,49.12282518,49.12235297,49.40060375,49.40263359,49.92493159,-52.47184243,2.261572765,2.262739215,824.6043059,21.16722123,0.292449165,PIIND,1237.46382
2018,827.3882118,828.6163132,826.1001904,827.3722956,1640.108065,827.3832278,827.3974479,827.4113216,827.4250896,827.3833595,827.3973099,827.4112143,827.425116,830.1784545,827.3832278,824.5880011,827.4275301,827.5315348,827.5489111,827.5519293,0,827.3831685,827.3974397,827.4252289,44.2074133,31.99305925,23.04531522,-0.038566633,-3.094180648,-5.111746369,-6.29499774,-0.013950441,-0.041756517,-0.027806075,-0.013901652,-0.038929411,-0.055922663,-0.083172894,-0.110436722,-0.001478467,-0.003223114,-0.006746603,-0.004226121,49.26822195,49.11135356,49.79943649,49.79856972,49.79973762,49.79943649,49.87712176,49.87521186,50.42204753,-51.09306839,2.572011312,2.571262305,827.3629331,20.8214838,0.2437926,PIIND,1241.666408
2019,1141.257849,1142.915728,1139.52193,1141.243828,1781.562104,1141.179946,1141.098883,1141.016963,1140.934483,1141.179621,1141.098169,1141.015992,1140.933497,1144.798151,1141.179946,1137.56174,1140.894858,1140.950722,1140.807539,1140.784597,0,1141.180037,1141.099164,1140.935076,43.80368883,31.50172711,22.43726614,0.231147271,0.216254323,1.150886383,1.781353696,0.081451907,0.246124293,0.164672386,0.082494764,0.230991746,0.324593074,0.490236509,0.656789382,0.01581263,0.03170565,0.063460111,0.020524628,50.56376796,50.43876681,51.29904958,51.30142693,51.29817433,51.29904958,49.57548351,49.57469036,51.2459602,-48.45385754,3.44265158,3.442710837,1141.227162,21.28823929,0.311524414,PIIND,1712.676693
2020,1761.29279,1764.488647,1757.954249,1761.274146,4092.799043,1761.194345,1761.094956,1760.996195,1760.8977,1761.19446,1761.095398,1760.996763,1760.898317,1768.15387,1761.194345,1754.234821,1760.847368,1760.856051,1760.625142,1760.730675,0,1761.194347,1761.094796,1760.897368,44.53696393,32.41129926,23.24123748,0.275622577,-2.068367104,-2.458943307,-2.326762728,0.099062033,0.296143375,0.197081342,0.098446367,0.275677817,0.396861547,0.59336168,0.789795376,0.014089497,0.027911403,0.055163525,0.015390241,50.23686106,49.95174525,50.9272586,50.92577598,50.92727431,50.9272586,49.5883871,49.59171491,51.1768278,-49.59154208,6.630803202,6.631442998,1761.239014,21.75979947,0.384238068,PIIND,2643.465772
2021,2760.025658,2764.529402,2755.454406,2760.017031,5114.088075,2759.9262,2759.813048,2759.699652,2759.586691,2759.926296,2759.81313,2759.700348,2759.588033,2769.594355,2759.9262,2750.258044,2759.448204,2759.983405,2759.913186,2759.983753,0,2759.926188,2759.81296,2759.586511,42.75254534,30.9222726,22.14877455,0.315888964,-1.074267418,0.018610399,0.132350396,0.113165312,0.338263157,0.225097845,0.112314979,0.314013563,0.453071811,0.679885989,0.902728697,0.010648117,0.021110316,0.041751544,0.012238351,50.06535801,49.98335618,49.60407858,49.60233387,49.60552307,49.60407858,49.49746143,49.49587936,49.95377984,-50.65918129,9.164759945,9.166747717,2760.00028,21.43487485,0.403559384,PIIND,4142.256606
2022,2672.537275,2676.757667,2668.094686,2672.410176,5192.828627,2672.770176,2673.208565,2673.662565,2674.114655,2672.768532,2673.214276,2673.658392,2674.096985,2681.359994,2672.770176,2664.180359,2674.728179,2673.596997,2673.591312,2674.162739,0,2672.771051,2673.20904,2674.111242,40.61386775,29.60265696,22.4487246,-1.260447461,-3.654668165,-6.490165283,-8.838598405,-0.445743883,-1.32845281,-0.882708927,-0.438592537,-1.222377024,-1.785,-2.708627451,-3.584705882,-0.030184153,-0.061100026,-0.123042701,-0.045007384,47.90635831,48.26461092,49.67197953,49.68750355,49.6565173,49.67197953,51.04039272,51.05186274,50.19617575,-51.58425325,8.702113882,8.723372549,2672.420843,21.31851829,0.341442004,PIIND,4010.80501
2015,146.3950482,146.6409489,146.1360179,146.3874386,65948.61339,146.3964435,146.4077405,146.4189708,146.4300197,146.3964495,146.4076573,146.4187651,146.4298241,146.9195986,146.3964435,145.8732884,146.4501891,146.3856708,146.3753909,146.3728768,194.495063,146.3964433,146.4077417,146.430142,42.61698074,32.00996666,23.87878636,-0.030908721,-3.644249513,-4.769164855,-4.998245414,-0.011207766,-0.033374598,-0.022166846,-0.011058947,-0.030973248,-0.045063044,-0.067116557,-0.088649145,-0.01320414,-0.026340265,-0.051638712,-0.020508178,49.11666947,49.08455995,49.13482422,49.13270742,49.13717218,49.13482422,49.41877607,49.41354517,49.84748846,-51.13052053,0.515184662,0.51478719,146.3881351,21.67838009,0.517407242,PNB,219.7089579
2016,109.2626394,109.455735,109.0573476,109.2586284,158967.5631,109.2586904,109.2587287,109.2587915,109.2588913,109.258683,109.2587477,109.2588294,109.2589201,109.6793379,109.2586904,108.8380429,109.2522275,109.2644241,109.2673883,109.2664897,194.5,109.258693,109.2587317,109.2588645,41.96611871,31.49095751,24.33557927,-0.000275958,-2.997148339,-3.72574953,-3.719938999,-6.48E-05,-2.37E-04,-0.000172351,-9.07E-05,-0.000260957,-2.07E-04,-4.68E-04,-0.00071246,0.002172473,0.004472097,0.00895262,-0.00015245,49.7250822,49.53964821,49.66840799,49.67150135,49.66469359,49.66840799,49.17754518,49.18298381,50.51086272,-50.66198304,0.406627196,0.406659596,109.257237,21.77343631,0.558145931,PNB,163.9844088
2017,152.9409044,153.1895854,152.6875365,152.9379852,168573.341,152.9318997,152.9243405,152.9167771,152.9091933,152.9319106,152.9243345,152.9167412,152.9091224,153.4660722,152.9318997,152.3977272,152.9108379,152.9250921,152.9319676,152.9243766,170.9624905,152.9318974,152.9243319,152.9092051,41.56651231,30.85338047,23.41531304,0.021232164,-4.264344242,-4.462949846,-3.964309237,0.007576187,0.022788244,0.015212056,0.007618766,0.021351358,0.030278949,0.045456266,0.060652503,0.013600885,0.027032525,0.053809359,0.015070553,49.78221238,49.52611401,48.67652858,48.67340867,48.67967918,48.67652858,48.29917006,48.29539561,49.64960775,-51.4826434,0.512626154,0.512712185,152.938369,21.73022752,0.528084549,PNB,229.5333536
2018,94.23387937,94.42113994,94.03965247,94.22844673,423697.4892,94.2386224,94.25128868,94.2639392,94.27658033,94.23860877,94.25127635,94.26394327,94.27662705,94.63081979,94.2386224,93.846425,94.30119762,94.24035866,94.25958586,94.27215707,112.5424621,94.2386245,94.25129974,94.27659122,42.40007121,31.75673151,24.44152234,-0.035397117,-5.854034034,-6.54062929,-6.986723657,-0.012667585,-0.038018278,-0.025350693,-0.01268378,-0.035528476,-0.050696144,-0.075934084,-0.101212813,-0.018663689,-0.037128366,-0.073654598,-0.029659615,48.98752215,48.76317016,47.95837772,47.96179597,47.95616313,47.95837772,47.89914305,47.90006376,49.61212901,-52.73308624,0.388775867,0.388600642,94.22974638,21.81329957,0.524758654,PNB,141.4409662
2019,73.7470781,73.88387766,73.60582469,73.74441562,352404.0054,73.74590224,73.74779574,73.74969634,73.75159448,73.74591142,73.74780134,73.74969498,73.75158891,74.02320672,73.74590224,73.46859776,73.75250299,73.74089526,73.75122078,73.75963717,230.9,73.74590022,73.7477901,73.75159309,41.23574011,30.39734339,22.888166,-0.00531099,-1.506187708,-1.048693531,-1.055777492,-0.001889925,-0.005677489,-0.003787564,-0.001893928,-0.00530454,-0.00755325,-0.011373566,-0.015128345,-0.003460584,-0.006813945,-0.013126285,-0.007379496,49.85958504,49.80175653,49.44481761,49.44186948,49.44647261,49.44481761,49.48564914,49.48445098,50.01823404,-50.57621027,0.281250033,0.281253413,73.74470599,21.9175174,0.519100489,PNB,110.68679
2020,37.03369739,37.11579507,36.9451132,37.03136692,516837.9107,37.03469707,37.03886559,37.04306973,37.04728861,37.03469999,37.03888767,37.04309146,37.0472998,37.20211409,37.03469707,36.86728004,37.05221416,37.04274738,37.0511454,37.04545438,230.9,37.03469888,37.03885904,37.04726997,43.05576685,31.36300212,23.92091769,-0.011810274,-3.508464712,-4.629878008,-5.471109399,-0.004187676,-0.012599813,-0.008412137,-0.004208339,-0.011781067,-0.016727785,-0.025180697,-0.03366284,-0.014206021,-0.02915831,-0.059219009,-0.025096812,48.94994716,48.88733045,48.97043379,48.97100083,48.96925276,48.97043379,49.32751935,49.32968288,50.48659568,-52.25055494,0.173759357,0.173761692,37.0307584,21.30476649,0.41678549,PNB,55.58835167
2021,39.12510942,39.19644459,39.04252445,39.1233182,1496614.764,39.12286486,39.12228643,39.12168225,39.12106406,39.12286025,39.12226821,39.12165971,39.12104339,39.27238824,39.12286486,38.97334149,39.12020496,39.11987735,39.11307763,39.11001344,230.9,39.1228643,39.12229139,39.12108003,44.09131644,32.06508491,23.96858422,0.001730825,-5.452553332,-6.156531517,-6.297910091,0.000592047,0.001816859,0.001224811,0.000616312,0.001726251,0.002336954,0.003604042,0.004857621,0.005295926,0.010720208,0.022059421,0.005019494,49.43597249,49.18637373,50.34910938,50.34883305,50.35031013,50.34910938,48.27210667,48.27007083,52.95178225,-51.15546317,0.156158625,0.156111201,39.12076241,21.48427736,0.423236884,PNB,58.71770681
2022,39.88594118,39.95307843,39.81215686,39.88582353,749236.8016,39.88552941,39.8850549,39.88454248,39.88401667,39.88550798,39.88501821,39.88448053,39.88391254,40.01860596,39.88552941,39.75245287,39.89414827,39.87784803,39.87060514,39.86516746,230.9,39.88553157,39.88507451,39.88403779,45.42757515,33.65547306,25.98130268,0.001530166,-6.76227219,-6.350550963,-5.084820678,0.000489766,0.001595438,0.001105672,0.000567992,0.001604539,0.001921569,0.002862745,0.004215686,0.003463823,0.007740032,0.016832745,0.004120144,49.45535671,49.21893662,50.02900792,50.04491205,50.00809288,50.02900792,47.79980911,47.82126706,52.26403188,-50.4924181,0.142466019,0.142568627,39.88368627,21.91536768,0.407869945,PNB,59.85915686
2015,104.6526105,104.7753803,104.529089,104.6510063,36686.03445,104.6514977,104.6522231,104.652976,104.6536863,104.6515222,104.6522301,104.6529274,104.6536061,104.9033014,104.6514977,104.3996939,104.6538563,104.6558265,104.6653353,104.6685464,115.5930001,104.6514904,104.652204,104.653702,43.84013558,31.58477463,22.61780798,-0.001960549,-0.6376253,-0.164166701,0.217213463,-0.000707939,-0.002083971,-0.001376036,-0.000678903,-0.001893533,-0.002882851,-0.004303558,-0.005534837,-0.000457498,-0.001204385,-0.00230195,-0.001789778,49.90024454,49.83964916,48.86900119,48.86537691,48.87256557,48.86900119,49.21984825,49.21506409,49.31680963,-51.5351481,0.250735493,0.250624519,104.6518252,21.84076963,0.329338047,POWERGRID,157.0399248
2016,120.8234894,120.9619514,120.6812286,120.8227906,80228.39251,120.8193708,120.8150111,120.8106024,120.806175,120.819351,120.8149767,120.8105787,120.8061878,121.115789,120.8193708,120.5229525,120.7996572,120.8135127,120.814109,120.8077457,104.675828,120.819376,120.8150303,120.8062011,43.16972761,30.94906663,22.30671892,0.01239067,-1.807289435,-1.739770422,-1.817326639,0.004374292,0.013163119,0.008788826,0.00439084,0.012271942,0.017447109,0.026333823,0.035225975,0.007927576,0.015987308,0.032017173,0.010244884,50.40608886,50.09806843,50.08628,50.08917186,50.08428567,50.08628,49.12948518,49.1303238,50.46057713,-49.82523168,0.284210203,0.28429597,120.8219902,21.59836141,0.366679202,POWERGRID,181.3025657
2017,154.7106985,154.8567305,154.5590469,154.70709,96050.27906,154.7057266,154.7040194,154.7023496,154.7007156,154.7057274,154.7040473,154.7023883,154.700728,155.0163921,154.7057266,154.395061,154.6986592,154.7091011,154.7130019,154.7241623,90.4,154.7057267,154.7040175,154.7006838,42.74714053,30.41630847,21.68642499,0.004578406,-0.435416481,-0.546882688,0.585866754,0.001680099,0.004999438,0.003319339,0.001660348,0.004668752,0.00678722,0.010003784,0.013193318,0.002939946,0.005793927,0.011232724,0.003192874,50.21968444,50.24581304,49.55413336,49.5550596,49.55269126,49.55413336,49.40746017,49.40738863,49.49816691,-50.09766552,0.301545023,0.301446102,154.7076224,21.70953728,0.375339164,POWERGRID,232.1362539
2018,145.4243025,145.5748382,145.2728096,145.4206178,113904.3833,145.4208087,145.4209643,145.4212052,145.4214767,145.4207983,145.4210142,145.4212756,145.4215674,145.7405636,145.4208087,145.1010538,145.4248649,145.4208512,145.4189148,145.421755,90.4,145.4208245,145.420956,145.4214362,44.07699321,32.2639024,23.18643285,-0.000785881,-0.288785543,0.56153992,1.467659894,-0.000215886,-7.69E-04,-0.000553177,-0.000291771,-0.000827353,-8.35E-04,-0.001403165,-0.002080274,0.000531275,0.000903449,0.001450814,-0.000501554,50.12116544,50.1632915,49.69741318,49.69617495,49.69686183,49.69741318,49.64422674,49.64785553,49.00619954,-49.97258132,0.305824862,0.306001523,145.4227552,21.7143331,0.376317899,POWERGRID,218.211243
2019,146.3748525,146.5333233,146.2057591,146.3703687,119475.5096,146.3709984,146.3718599,146.3725496,146.3731656,146.3710015,146.371752,146.3724061,146.3730051,146.7144891,146.3709984,146.0275076,146.3686901,146.3809915,146.4072443,146.4225002,90.4,146.3709788,146.3718815,146.3732558,44.2031714,32.33588571,23.51820042,-0.001691523,-2.423327121,-3.919848108,-4.754088414,-0.000750479,-0.002003549,-0.001253069,-0.000599018,-0.001665754,-0.003107591,-0.004240852,-0.005240306,-0.000414726,-0.00058,-0.000494462,-0.001130448,49.5417867,49.32920072,49.99778257,49.99774195,50.00086977,49.99778257,49.38569554,49.38023404,50.55616446,-51.09300805,0.330704957,0.330573457,146.369817,21.71458281,0.393904232,POWERGRID,219.6362029
2020,132.0037548,132.2059869,131.7963409,132.0023411,221131.7807,132.0024134,132.0024963,132.002678,132.00288,132.0024212,132.0025553,132.0027425,132.0029598,132.4226122,132.0024134,131.5822146,132.0038648,132.0061017,132.0071464,132.0283321,90.4,132.0024234,132.0024733,132.0028413,42.00362991,30.25569081,21.89302493,-0.00057972,-0.055445877,0.255639591,0.467119943,-0.000134089,-5.39E-04,-0.000404535,-0.000217334,-0.000614748,-5.05E-04,-9.73E-04,-0.001416348,0.001793321,0.003097707,0.005262213,-0.000352715,49.94082508,49.99348319,49.89641401,49.89536823,49.89449273,49.89641401,49.94635048,49.95123718,49.63117952,-50.07622304,0.414596549,0.414692283,132.0015563,22.01286391,0.429136706,POWERGRID,198.1041574
2021,175.3221835,175.5432512,175.0847598,175.317904,197118.0318,175.3111552,175.3027714,175.2943866,175.2859917,175.3111633,175.3027669,175.294349,175.2859017,175.7800636,175.3111552,174.8422469,175.2724319,175.3223339,175.3352209,175.3238999,90.4,175.3111491,175.3027719,175.2859965,41.52008792,30.29325354,22.54728841,0.023530753,-2.821229211,-3.292795633,-3.233831525,0.008396473,0.025261641,0.016865167,0.008447288,0.023671876,0.033581888,0.050359323,0.067231318,0.010819215,0.021624095,0.043326212,0.013754937,49.99821543,49.71888402,49.29268893,49.29274955,49.29337254,49.29268893,48.92443132,48.92029602,50.66055337,-51.41247753,0.463512268,0.463416545,175.315305,21.68715541,0.439351188,POWERGRID,263.0856311
2022,208.5911961,208.8038627,208.3307059,208.5793333,143025.4694,208.5862078,208.5945843,208.6028418,208.6110765,208.586142,208.5944857,208.6026746,208.610694,209.0849326,208.5862078,208.0874831,208.6132914,208.6458552,208.7393734,208.7504077,90.4,208.5862046,208.5946386,208.611133,44.58125816,32.48709799,22.86272754,-0.023009678,-15.82240067,-21.26281995,-23.76321853,-0.008343695,-0.02455201,-0.016208315,-0.008019419,-0.02231904,-0.033607843,-0.049862745,-0.06645098,-0.007648698,-0.014918482,-0.029463503,-0.011455984,47.14201989,46.12392459,47.42130935,47.43301069,47.42476082,47.42130935,46.05004373,46.05707,52.51723179,-57.0487251,0.47946297,0.479803922,208.5713007,22.64543614,0.399392815,POWERGRID,312.9692157
2015,455.5106257,456.0185994,454.9876546,455.5079204,93513.97324,455.5021251,455.494783,455.4877127,455.4807505,455.502111,455.4949472,455.4879273,455.4809934,456.5717874,455.5021251,454.4324629,455.4589389,455.5134289,455.5571128,455.5510983,410.1181377,455.5021215,455.4947657,455.4806123,42.21858559,31.23975148,23.35941631,0.019455107,-2.589897912,-2.221320311,-2.30566731,0.007163757,0.021117547,0.013953782,0.006933719,0.019381207,0.028878826,0.042709998,0.056239271,0.003808815,0.007499321,0.014734817,0.004114703,50.10237101,49.92250143,49.77691708,49.77753922,49.77610646,49.77691708,49.164067,49.16428442,50.3708909,-50.42962941,1.04527858,1.045720121,455.5047248,21.87634895,0.511372728,RELIANCE,683.5124267
2016,502.7953554,503.2817099,502.2855251,502.7854354,97487.52646,502.7816947,502.7771398,502.7724659,502.7676992,502.7817198,502.777047,502.7722518,502.767369,503.8196035,502.7816947,501.7437858,502.7744616,502.7488755,502.7410324,502.7016764,394.55,502.7816972,502.7771348,502.7677875,42.1502998,31.52157224,23.57668567,0.013492392,-2.687630385,-2.550967958,-1.851496903,0.004672848,0.014350773,0.009677924,0.004882739,0.013678107,0.018499483,0.027959972,0.038146517,0.002386128,0.004773307,0.009791743,0.002630584,50.24113941,50.00375377,49.72032902,49.7191359,49.72121212,49.72032902,48.57633978,48.57521605,50.28918237,-49.9538856,1.013739074,1.013041823,502.7842235,21.9783693,0.478683594,RELIANCE,754.4244725
2017,732.4189858,733.0840307,731.718256,732.4113418,114555.9596,732.3706693,732.3196616,732.2684544,732.2171947,732.3706249,732.319536,732.2683464,732.2171052,733.793163,732.3706693,730.9481755,732.1593435,732.3865806,732.3779004,732.3858916,394.55,732.3706704,732.319721,732.21728,41.82895105,31.3638265,24.30454654,0.143526102,-4.093244286,-3.951405183,-3.342343548,0.051088915,0.153519741,0.102430827,0.051241245,0.143525835,0.204265326,0.306908855,0.409441561,0.01499379,0.030113381,0.060385171,0.020296236,50.52960421,50.04794957,49.13440426,49.13511573,49.13435636,49.13440426,47.73497846,47.73397212,50.37687619,-51.01558327,1.388079532,1.388569034,732.4045428,21.4971786,0.472861182,RELIANCE,1098.943159
2018,1031.300174,1032.404237,1030.124705,1031.298733,106477.6298,1031.276923,1031.250082,1031.223404,1031.196658,1031.277004,1031.250181,1031.223465,1031.196819,1033.679607,1031.276923,1028.874239,1031.178903,1031.107897,1031.051018,1030.934969,394.55,1031.276894,1031.250014,1031.196645,41.4478307,31.40085431,24.37755576,0.074820926,-0.926099227,0.393272183,0.959219154,0.026822781,0.080184959,0.053362179,0.026646043,0.074584804,0.107369337,0.160795671,0.214537445,0.006164322,0.012237275,0.024558907,0.00744261,50.59540583,50.40624303,51.244693,51.2432313,51.24750669,51.244693,49.23958258,49.23696925,51.57063028,-48.42685035,2.325902872,2.326219612,1031.275891,21.71037506,0.583098208,RELIANCE,1547.466589
2019,1309.857165,1311.208998,1308.418894,1309.836292,120788.3722,1309.793887,1309.740407,1309.686075,1309.631379,1309.793757,1309.739822,1309.685321,1309.630492,1312.74547,1309.793887,1306.842304,1309.533173,1309.820978,1309.890136,1309.816451,394.55,1309.793899,1309.740568,1309.631846,41.21480134,30.33727754,22.98559586,0.153313255,-2.110696559,-3.309756441,-3.775933315,0.053935575,0.16326558,0.109330006,0.054829622,0.153640965,0.214874386,0.324822501,0.435262152,0.009012583,0.018209641,0.036872857,0.01181153,50.10523925,49.85729462,50.60484058,50.60601651,50.60402896,50.60484058,49.0796052,49.07974852,51.08492932,-49.85695474,2.838440501,2.839044238,1309.821395,21.77791492,0.570857078,RELIANCE,1965.418445
2020,1740.82285,1743.280506,1738.181051,1740.790761,237546.303,1740.739568,1740.675121,1740.611139,1740.547392,1740.739486,1740.675374,1740.611417,1740.547505,1746.101196,1740.739568,1735.37794,1740.395958,1740.942527,1741.025353,1741.006711,394.55,1740.739598,1740.675139,1740.547136,41.02602601,30.50095226,23.26215708,0.178592142,-3.135535776,-3.698769977,-3.621720795,0.064111271,0.191980949,0.127869678,0.063912502,0.178964864,0.256810693,0.38362298,0.511285608,0.009692275,0.019204715,0.038086995,0.010336768,50.05493918,49.78361342,50.00836382,50.01008105,50.00576954,50.00836382,48.610151,48.61532617,51.09070476,-50.72592788,5.212767299,5.213525723,1740.750772,21.84326373,0.557678074,RELIANCE,2612.371031
2021,2199.815138,2202.140993,2197.275377,2199.757767,110891.3204,2199.716056,2199.664561,2199.613375,2199.562245,2199.716217,2199.664781,2199.613553,2199.562483,2204.866173,2199.716056,2194.565939,2199.459119,2199.648382,2199.698578,2199.687536,394.55,2199.716037,2199.664416,2199.562117,40.72351597,30.02553109,22.55525766,0.14320685,-2.633598819,-3.154890175,-2.34733855,0.051435433,0.153733824,0.102298391,0.051070644,0.142852507,0.205889663,0.308145567,0.41004755,0.005519422,0.010907123,0.021785233,0.006608217,50.1543654,49.94564687,50.54453048,50.54337352,50.54567649,50.54453048,49.0149783,49.01191733,51.29372955,-49.69600785,4.944526134,4.943988761,2199.724712,21.66282884,0.592227556,RELIANCE,3300.778681
2022,2420.76049,2423.238529,2418.021961,2420.727922,77563.05137,2420.683439,2420.628688,2420.571699,2420.512114,2420.683463,2420.626466,2420.565925,2420.502118,2426.166345,2420.683439,2415.200533,2420.46397,2420.97208,2420.775272,2420.707079,394.55,2420.683408,2420.628871,2420.514349,40.7197413,29.86894139,22.18240633,0.170135621,3.716604894,4.238007347,5.650720853,0.056996511,0.181344988,0.124348477,0.063807066,0.18042206,0.221039216,0.342921569,0.475627451,0.005242722,0.010513068,0.022393279,0.007107102,51.31057549,51.43065476,53.58797121,53.58354637,53.60016601,53.58797121,51.16084935,51.1478605,52.62483193,-46.64527068,5.308788731,5.316960784,2420.662804,22.01661793,0.608091985,RELIANCE,3632.24951
2015,59.7792488,59.88131771,59.6767596,59.77628308,42812.52069,59.7795217,59.78366098,59.78789222,59.79213876,59.77954592,59.78371957,59.78794417,59.7921937,59.98866386,59.7795217,59.57037954,59.79932282,59.77953729,59.7834632,59.79151732,76.73645889,59.77951946,59.78363356,59.7921027,44.00209655,32.92287154,24.73279658,-0.011895479,-4.162832273,-5.151597147,-5.62598488,-0.004173648,-0.012647783,-0.008474136,-0.004249532,-0.011905868,-0.016645948,-0.025187948,-0.033700349,-0.011538902,-0.023973828,-0.048710933,-0.019543941,49.04185881,49.00171515,47.73535776,47.73243426,47.73618592,47.73535776,48.84010256,48.84404897,48.50415852,-52.43586226,0.20833109,0.208423607,59.77812013,21.55925402,0.409382199,SAIL,89.71969751
2016,45.79054223,45.87668733,45.70134334,45.78991951,80511.65057,45.78987002,45.78968102,45.78940248,45.78911323,45.78983852,45.78962315,45.78936041,45.78908,45.96703215,45.78987002,45.61270789,45.78975279,45.79021192,45.79262,45.79478264,79,45.78987509,45.78971202,45.7891468,42.52560344,31.26059048,23.74070604,0.000810861,-4.130340684,-3.973515523,-3.859226729,0.000215375,7.59E-04,0.000543149,0.000280406,0.00078687,8.16E-04,0.001438516,0.002020449,0.00251884,0.005863604,0.012614623,0.001746868,49.77571115,49.56527207,49.21295807,49.21676975,49.20890106,49.21295807,48.78771671,48.78952958,50.30882828,-50.85301308,0.178926379,0.178854626,45.78931673,21.61037006,0.461934184,SAIL,68.727359
2017,64.14862418,64.2531571,64.04508325,64.14862147,108755.4236,64.14397178,64.13820008,64.13243576,64.12668978,64.14398068,64.13820994,64.13244693,64.12668355,64.35812991,64.14397178,63.92981365,64.11944134,64.14650846,64.13962911,64.13237125,70.71318521,64.14396932,64.13819404,64.12667696,42.33992047,31.2979065,24.00465257,0.016104357,-4.391783164,-4.469355098,-4.22555056,0.005770733,0.01729713,0.011526397,0.005763387,0.016141523,0.023105201,0.034590226,0.046045518,0.018451502,0.036764984,0.073436599,0.023504008,50.20699467,49.8062347,48.21759187,48.21551184,48.22056789,48.21759187,47.87057922,47.86653711,49.31233619,-51.98020052,0.211146538,0.21126338,64.14895394,21.58608886,0.446858795,SAIL,96.27569872
2018,75.25473976,75.40119378,75.10249089,75.25184097,177077.9633,75.25572796,75.2605958,75.26546854,75.27031517,75.25572947,75.2605939,75.26545706,75.27032303,75.56539895,75.25572796,74.94605697,75.28274226,75.24685413,75.24396956,75.24308743,33.5,75.25572657,75.26059435,75.27032807,42.79028281,31.76129633,23.95919391,-0.01359095,-4.841029352,-5.522403978,-6.330767255,-0.004864427,-0.014593559,-0.009729132,-0.004865969,-0.013632796,-0.019481155,-0.029161908,-0.03880459,-0.011103299,-0.022352615,-0.04421057,-0.018576354,49.1896655,48.93996553,48.80606259,48.80504009,48.80777475,48.80606259,48.41787773,48.41650561,49.91308377,-51.7106001,0.303473324,0.303344754,75.25184188,22.10843945,0.524699731,SAIL,112.9524392
2019,44.88537684,44.97995631,44.78679956,44.88345713,330019.4619,44.88493173,44.88676297,44.8885933,44.89042586,44.88492968,44.88676094,44.88858677,44.89040725,45.07626546,44.88493173,44.69359801,44.89699255,44.88948886,44.89657717,44.90078207,57.66364828,44.88493355,44.88676452,44.89042535,43.04364604,32.13353946,24.34576228,-0.005117212,-4.294506414,-4.658203596,-4.972261623,-0.001831258,-0.005477567,-0.003646309,-0.001820483,-0.005092024,-0.007326597,-0.011010377,-0.01463681,-0.005097632,-0.009916259,-0.019283932,-0.010256248,49.16148442,49.03013461,48.81623264,48.81716841,48.81463465,48.81623264,49.05071868,49.05393227,49.98767143,-51.84640923,0.195249651,0.195234844,44.88340433,22.38611027,0.471903535,SAIL,67.37335609
