year,quarter,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,ht_trendline,kama10,kama20,kama30,sar,trima5,trima10,trima20,adx5,adx10,adx20,apo,cci5,cci10,cci15,macd510,macd520,macd1020,macd1520,macd1226,mom10,mom15,mom20,roc5,roc10,roc20,ppo,rsi14,rsi8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ultosc,willr,atr,trange,typprice,ht_dcperiod,beta,company,average
2019,3,1521.24546,1523.536553,1518.834596,1521.325516,7492.606928,1521.123057,1520.871999,1520.61433,1520.352439,1521.122961,1520.867669,1520.609018,1520.348597,1526.094369,1521.123057,1516.151745,1519.939248,1520.72382,1520.294353,1520.233469,560,1521.122687,1520.872034,1520.356862,42.07005125,30.46944042,22.50552362,0.731149874,3.664025545,6.232728396,7.705488771,0.255292122,0.774364031,0.51907191,0.260421422,0.72969727,1.012930293,1.549343804,2.071611446,0.032781081,0.065870653,0.134546137,0.045123663,51.62386604,51.62957377,52.94959828,52.94874356,52.95696983,52.94959828,50.11611523,50.09942161,53.05787558,-46.17558799,4.746039142,4.766135972,1521.232222,21.00155446,0.465082995,DMART,2282.953851
2019,4,1877.05143,1879.321166,1874.541423,1876.983954,5956.845745,1876.998535,1877.009164,1877.0212,1877.037629,1876.997032,1877.010444,1877.024768,1877.039456,1881.64998,1876.998535,1872.34709,1877.017767,1876.906397,1877.038069,1877.30404,560,1876.998899,1877.010905,1877.034653,40.23138575,29.06700685,21.69503068,-0.044438548,-4.038426994,-4.906829265,-5.650908443,-0.013411735,-0.042424517,-0.029012782,-0.014688091,-0.040560449,-0.045999557,-0.089339539,-0.122894504,-0.000962615,-0.000983247,-0.003681507,-0.002360644,49.43089116,49.32041874,50.60439734,50.61587107,50.59454991,50.60439734,49.55345893,49.56084664,51.20984802,-50.14704916,4.836922461,4.820755762,1876.948848,21.06431036,0.422470822,DMART,2816.591877
2020,1,2092.935799,2096.913552,2088.741262,2093.128391,12941.71034,2092.971243,2092.794218,2092.617745,2092.439589,2092.975687,2092.795562,2092.61696,2092.438839,2102.015247,2092.971243,2083.927239,2092.218145,2092.693739,2092.285749,2091.584129,560,2092.970107,2092.791562,2092.439911,45.39408043,34.41404833,26.02881972,0.499208646,0.731378683,1.097281279,-0.15818063,0.180125119,0.536847976,0.356722857,0.178121145,0.497703397,0.721892005,1.079834659,1.438049393,0.022801757,0.044044586,0.08725089,0.024921387,50.62898636,50.42900527,48.34359264,48.33009023,48.35537118,48.34359264,48.33647262,48.3294962,49.83404999,-46.56749515,8.37291422,8.398231478,2092.927735,22.03257826,0.392062195,DMART,3141.284183
2020,2,2315.028694,2318.791742,2310.907592,2315.038873,5831.345685,2314.991708,2314.914378,2314.842366,2314.77255,2314.987791,2314.9163,2314.845817,2314.776458,2323.976019,2314.991708,2306.007397,2314.590129,2313.444447,2312.934346,2313.313768,560,2314.992921,2314.916031,2314.77027,48.33994153,36.42248352,27.39779954,0.194912348,-2.567558746,-2.815570158,-1.269744754,0.071490111,0.211332038,0.139841926,0.069358571,0.194001936,0.286353366,0.421079982,0.558325802,0.009020967,0.017844604,0.034586661,0.008744621,50.59375661,50.41218364,48.67003282,48.68505695,48.65382457,48.67003282,49.98696066,50.008808,49.37548304,-45.18839727,8.089943325,8.064776322,2314.912735,21.79446071,0.395108955,DMART,3474.245538
2020,3,2183.643354,2186.707434,2180.367596,2183.558374,10169.18343,2183.607808,2183.663373,2183.715766,2183.769876,2183.606522,2183.662162,2183.71858,2183.777315,2189.946192,2183.607808,2177.269424,2184.112184,2183.848485,2183.821878,2183.881439,560,2183.608515,2183.664384,2183.769873,42.65661333,31.46752135,23.88332906,-0.153332233,-4.923912116,-4.894702973,-3.06446362,-0.055639927,-0.170793426,-0.115153499,-0.058734642,-0.166541533,-0.220484848,-0.328858586,-0.442353535,-0.003878501,-0.007218992,-0.014528342,-0.006745302,49.8407026,49.5719811,48.92386139,48.92463682,48.92187096,48.92386139,48.56064848,48.56079206,50.53045663,-51.42562163,6.421178549,6.428090909,2183.544468,21.53738991,0.377242751,DMART,3276.891232
2020,4,2352.862409,2356.464779,2349.104644,2352.925504,9277.621836,2352.681047,2352.385465,2352.098391,2351.812889,2352.683462,2352.390696,2352.101018,2351.811003,2360.106535,2352.681047,2345.255559,2351.702736,2352.090982,2351.671562,2350.805392,560,2352.680247,2352.38333,2351.809376,42.82265251,30.87265349,21.99575402,0.800617238,-2.227357862,-0.810746977,1.559651744,0.292766604,0.872459232,0.579692628,0.290014608,0.81341126,1.176265551,1.742042042,2.311186186,0.026114456,0.050777804,0.09941334,0.032575478,50.66603034,50.41082765,50.68460614,50.6771552,50.6889035,50.68460614,49.48957832,49.48752169,51.53841322,-49.53710799,7.417454446,7.421342771,2352.831642,22.32722592,0.371779157,DMART,3531.017101
2021,1,2966.141859,2971.333674,2960.475457,2965.966623,7992.576898,2965.920227,2965.869054,2965.809142,2965.745344,2965.921572,2965.864158,2965.802615,2965.73843,2976.801695,2965.920227,2955.038758,2965.882137,2965.725577,2967.067108,2966.971928,560,2965.91977,2965.869461,2965.749764,41.2249052,30.19244762,21.99462944,0.178470847,-9.000462103,-11.11743976,-13.11447409,0.057414564,0.183141887,0.125727323,0.064184625,0.181232859,0.223212321,0.359273927,0.491441144,0.005721151,0.011679114,0.024456059,0.006440962,48.92233779,48.3436236,48.44737289,48.44397598,48.45635216,48.44737289,47.23594002,47.21768042,49.95545415,-52.65064686,10.97773234,10.98128713,2965.925251,21.88328906,0.483164322,DMART,4451.571403
2021,2,3035.574514,3039.336754,3031.362328,3035.53035,5262.988197,3035.320378,3035.051485,3034.781768,3034.511396,3035.318749,3035.050261,3034.780773,3034.511627,3043.13945,3035.320378,3027.501306,3033.913234,3035.060906,3035.049727,3034.994129,560,3035.320761,3035.052208,3034.512232,40.58996642,30.16394413,22.71017452,0.757740507,0.033325154,-0.648672605,-1.166889182,0.268488211,0.807121783,0.538633572,0.269145995,0.752335178,1.071857923,1.612590164,2.157016393,0.018274981,0.036642444,0.073626347,0.024522225,50.86912442,50.60270533,52.67284375,52.67222116,52.674242,52.67284375,49.85232421,49.85126864,52.75340197,-47.63493521,8.12088249,8.104622951,3035.409811,20.32835073,0.514747864,DMART,4555.017918
2021,3,3724.395683,3728.371524,3720.079862,3724.377704,3727.531429,3723.997657,3723.518303,3723.040727,3722.56139,3723.996848,3723.517788,3723.035531,3722.54938,3731.825401,3723.997657,3716.169913,3721.88444,3723.780324,3722.974338,3721.907816,560,3723.998008,3723.518387,3722.562106,42.8989429,30.66786831,21.93812803,1.346383598,-2.167356344,-1.44176896,0.932182442,0.479060068,1.447467333,0.968407265,0.486150182,1.364042581,1.910338624,2.866857143,3.838529101,0.025958085,0.051750589,0.103615257,0.035591358,51.28539009,50.60979481,51.3436446,51.34863629,51.33826434,51.3436446,48.83248262,48.85061513,51.8305685,-49.75754322,8.378874594,8.392031746,3724.276363,20.90684947,0.384550398,DMART,5588.411455
2021,4,4718.731993,4725.689039,4711.320613,4718.529612,8160.820249,4718.34894,4718.122364,4717.893147,4717.669043,4718.348708,4718.123192,4717.902326,4717.686873,4732.832315,4718.34894,4703.865566,4717.334723,4718.636875,4719.923874,4720.067307,560,4718.348985,4718.122953,4717.666746,42.76571297,32.04486809,24.89702785,0.622347485,-4.019305206,-5.28282162,-4.565757417,0.225516221,0.661834901,0.43631868,0.215453483,0.600071916,0.911883312,1.362301587,1.784899185,0.012071735,0.024046306,0.046743259,0.014005411,50.13158405,49.74090491,49.4397713,49.44300051,49.43222602,49.4397713,47.89640901,47.89889302,51.00351639,-51.16525694,14.62386722,14.6200236,4718.513088,21.1220275,0.395414561,DMART,7081.349346
2022,1,4282.316725,4287.809078,4275.851255,4281.95849,7868.91098,4282.42989,4283.009161,4283.580486,4284.142587,4282.426873,4283.000918,4283.563897,4284.119027,4294.2789,4282.42989,4270.58088,4285.306025,4282.096893,4282.753358,4282.898078,560,4282.429723,4283.011858,4284.15073,43.40922544,32.89733226,25.3893415,-1.569089618,-3.727648949,-4.275389759,-4.98064506,-0.574044335,-1.692154217,-1.118109881,-0.555130114,-1.551255533,-2.317215686,-3.43627451,-4.520078431,-0.025579367,-0.050621662,-0.098628935,-0.035784752,48.41643512,48.46084671,50.95907946,50.96901453,50.9583757,50.95907946,50.20564361,50.18941775,51.81792657,-49.914398,12.17406015,12.17954902,4281.872941,22.16992412,0.44524705,DMART,6425.734706
2015,1,3346.615725,3350.200698,3343.136386,3346.649053,4045.728059,3346.419425,3346.138649,3345.863333,3345.584822,3346.421181,3346.141347,3345.863096,3345.585311,3354.595073,3346.419425,3338.243776,3345.103204,3346.04962,3345.755437,3345.596185,3038.420213,3346.41943,3346.137142,3345.584852,45.43597111,33.64006955,24.62146542,0.777396707,-0.703995939,1.644069257,3.772734725,0.279833942,0.835870367,0.55603637,0.277793596,0.776991499,1.11924867,1.672539894,2.236303191,0.018061826,0.035529188,0.071144552,0.023492016,51.11849781,50.90409306,50.07870224,50.06426223,50.08802917,50.07870224,49.3445633,49.33855403,49.73049544,-48.44862353,7.26404499,7.258676862,3346.662046,21.53119086,0.428436161,DRREDDY,5021.768891
2015,2,3494.380055,3498.61141,3490.037038,3494.34706,4101.614863,3494.31685,3494.278293,3494.241373,3494.209579,3494.316718,3494.281126,3494.250864,3494.22554,3502.83409,3494.31685,3485.79961,3494.486564,3494.423096,3494.216546,3494.146189,3007,3494.316876,3494.278375,3494.206097,42.50545346,31.50033664,22.90599147,0.084098991,0.451431024,0.964380137,1.379077202,0.035592019,0.091177597,0.055585578,0.025323503,0.068494565,0.152852459,0.214590164,0.256568306,0.002977188,0.005963435,0.010640977,0.002425657,50.28902987,50.18557634,50.10782889,50.11087318,50.10717687,50.10782889,49.78884068,49.79365003,50.00349373,-49.37817607,8.689943509,8.696032787,3494.331836,22.36253428,0.41888553,DRREDDY,5243.629929
2015,3,4005.845542,4010.301073,4001.122167,4005.879188,5107.614375,4005.628167,4005.311867,4004.98842,4004.659157,4005.627211,4005.305834,4004.977129,4004.643631,4015.191522,4005.628167,3996.064812,4004.074929,4005.868417,4005.00703,4004.239031,3007,4005.628094,4005.312934,4004.664687,42.94270947,31.90064887,24.34110651,0.92562293,0.993095732,0.396726,1.18708046,0.321377619,0.983580684,0.662203064,0.33349791,0.934704595,1.271885417,1.938791667,2.614302083,0.01723331,0.034973598,0.072179847,0.024097286,51.46108675,51.10387101,52.93570267,52.93690885,52.93744603,52.93570267,50.54518139,50.53175102,52.60629326,-47.19965068,9.353524295,9.350552083,4005.767476,21.5349818,0.532623122,DRREDDY,6010.862156
2015,4,3605.611306,3609.159577,3601.668255,3605.409865,10431.99135,3605.879098,3606.462547,3607.044037,3607.624743,3605.878223,3606.461221,3607.043358,3607.624868,3614.397015,3605.879098,3597.361181,3608.361791,3605.922462,3606.212373,3606.412512,3372.813389,3605.878995,3606.463429,3607.625802,46.23264233,35.13945374,26.98020501,-1.626666297,-3.708468815,-4.74627696,-3.682835913,-0.582997848,-1.746644646,-1.163646798,-0.581509152,-1.626652144,-2.332731102,-3.492961649,-4.653447129,-0.030600787,-0.060384092,-0.119896489,-0.044783356,49.06964782,49.07468666,49.97659884,49.98232964,49.9717138,49.97659884,49.49637588,49.49767342,50.59043993,-49.94345506,7.752651585,7.750498781,3605.412566,21.67579842,0.451968681,DRREDDY,5409.993704
2016,1,3024.169611,3028.180944,3020.071878,3024.088189,6030.820667,3024.116633,3024.161487,3024.21753,3024.273284,3024.119219,3024.167544,3024.219013,3024.270742,3032.728258,3024.116633,3015.505009,3024.390609,3024.148827,3024.466556,3024.527624,4385.6,3024.116546,3024.158784,3024.270088,41.93988473,31.64812967,24.37188737,-0.154113177,-3.672403057,-2.968329005,-2.685459801,-0.048324569,-0.151522963,-0.103198394,-0.051729252,-0.145016976,-0.191877778,-0.3098,-0.416566667,-0.00130028,-0.003846374,-0.00855935,-0.004966031,49.4941009,49.46626018,49.05489353,49.04428357,49.06451371,49.05489353,48.52162508,48.51647495,49.64711961,-50.5886789,8.222785061,8.2343,3024.11367,21.5445673,0.484768456,DRREDDY,4538.216883
2016,2,3070.696968,3073.554946,3067.972774,3070.755591,4877.479785,3070.604983,3070.41929,3070.230743,3070.04369,3070.605686,3070.419202,3070.235833,3070.056411,3076.500325,3070.604983,3064.70964,3069.855258,3070.216559,3069.995929,3070.010747,4385.6,3070.605169,3070.418712,3070.043625,42.1849064,32.03551911,24.49442292,0.519336022,-1.288277853,0.195921397,3.051395052,0.186484489,0.549274785,0.362790297,0.179421518,0.499830651,0.748505376,1.126075269,1.490182796,0.012353851,0.024533972,0.048788833,0.016270675,50.74858884,50.55853479,48.10740064,48.1026255,48.10931994,48.10740064,47.99394338,48.00006064,48.88255762,-50.7434348,5.737601565,5.729870968,3070.761104,20.59770573,0.407565965,DRREDDY,4607.541333
2016,3,3206.774505,3209.420581,3203.984161,3206.677237,5138.649677,3206.797641,3206.942859,3207.082338,3207.22086,3206.79613,3206.938876,3207.077353,3207.212729,3212.658372,3206.797641,3200.93691,3207.234096,3207.18125,3207.500618,3207.431131,4385.6,3206.79757,3206.944391,3207.22317,44.06071574,32.68408001,24.49841688,-0.385422043,1.870877282,2.13187585,3.869829377,-0.142745436,-0.416598336,-0.273852901,-0.135375257,-0.376960993,-0.574806452,-0.848376344,-1.121107527,-0.008298755,-0.015663226,-0.029902501,-0.011832115,51.06981102,51.16233047,50.38649877,50.39216191,50.37897479,50.38649877,50.12793993,50.12865353,50.04369744,-48.35393028,5.599671933,5.594075269,3206.693993,21.41373859,0.425655595,DRREDDY,4811.412661
2016,4,3144.584423,3147.744452,3141.298605,3144.555744,3711.471332,3144.577159,3144.601882,3144.629838,3144.660837,3144.576834,3144.604141,3144.633203,3144.662679,3151.325952,3144.577159,3137.828366,3144.299326,3144.620068,3145.041016,3145.188396,4385.6,3144.577463,3144.601785,3144.658181,43.99069947,33.25610418,24.70914777,-0.08721114,1.421855404,2.069850062,1.641514412,-0.027307134,-0.085844865,-0.058537731,-0.029476096,-0.082181034,-0.104098539,-0.171539132,-0.239928058,-0.000896064,-0.001876053,-0.004396826,-0.002793972,49.62865521,49.90256416,50.14086069,50.14237956,50.13951263,50.14086069,50.34962013,50.35957312,49.73079556,-49.87733473,6.558051067,6.562698932,3144.532934,21.8432089,0.417117407,DRREDDY,4718.393754
2017,1,2901.978742,2904.397978,2899.405667,2901.833204,5866.04172,2902.016217,2902.246962,2902.475011,2902.700925,2902.016492,2902.24532,2902.473335,2902.70172,2907.277539,2902.016217,2896.754895,2902.898481,2902.178501,2902.561045,2902.98899,4385.6,2902.015864,2902.247109,2902.702848,42.27944745,31.30106538,24.00835579,-0.633525021,-4.190034308,-5.336008452,-7.605725616,-0.22882782,-0.685227856,-0.456400035,-0.22838489,-0.64035358,-0.918086022,-1.365268817,-1.816258065,-0.015628912,-0.031157185,-0.061638903,-0.022268011,48.50956428,48.6888927,49.0426642,49.04413909,49.04781454,49.0426642,50.11878065,50.10929192,49.04977334,-51.47082789,5.105446901,5.097709677,2901.87895,21.1244629,0.458335802,DRREDDY,4354.100812
2017,2,2617.729628,2620.116273,2615.123596,2617.61482,4607.166557,2617.589722,2617.55796,2617.526052,2617.492325,2617.589549,2617.557112,2617.523118,2617.488037,2622.715933,2617.589722,2612.463512,2617.486677,2617.563573,2617.592008,2617.771862,4385.6,2617.589679,2617.557981,2617.493494,43.01391359,31.86368261,23.32444675,0.096319532,-5.832825344,-6.189544064,-7.328750792,0.03243699,0.101512251,0.06907526,0.035081282,0.098211338,0.125868852,0.194262295,0.270153005,0.002983533,0.005937589,0.012506609,0.003629999,49.10187496,48.92011036,49.18466077,49.18446873,49.18702151,49.18466077,48.78523071,48.7778131,50.05407253,-51.27469281,5.086524344,5.090415301,2617.61823,21.89458161,0.450179442,DRREDDY,3927.678071
2017,3,2347.212644,2350.145732,2344.057875,2347.115632,11542.97909,2347.268771,2347.460294,2347.650299,2347.839185,2347.268785,2347.458963,2347.647209,2347.833765,2353.636216,2347.268771,2340.901326,2348.239708,2347.455837,2348.090724,2348.338119,4385.6,2347.268649,2347.460698,2347.840233,42.88923486,33.3520764,26.69592437,-0.526083013,-4.957717605,-6.993501748,-9.04576162,-0.190177706,-0.564979753,-0.374802047,-0.1865558,-0.520835641,-0.761961161,-1.142349552,-1.509411012,-0.013843204,-0.027262707,-0.053021112,-0.020813119,48.56974131,48.5519312,49.18772881,49.18652634,49.1870358,49.18772881,48.88304644,48.88410663,50.32235987,-51.50505014,6.194031477,6.203179684,2347.106413,22.11178332,0.469883146,DRREDDY,3522.174669
2017,4,2345.33801,2347.883791,2342.608829,2345.2385,7383.572269,2345.203009,2345.157223,2345.113516,2345.072462,2345.202713,2345.159296,2345.118726,2345.079934,2350.475942,2345.203009,2339.930075,2345.039445,2345.368618,2345.580974,2345.693102,4385.6,2345.20329,2345.15699,2345.070363,41.46499559,30.43141977,22.28440092,0.110544641,-6.438360117,-8.995961122,-9.894132298,0.043416362,0.122778548,0.079362186,0.038791952,0.108167255,0.178340964,0.261063876,0.326106388,0.004648879,0.008976001,0.016527944,0.004661492,49.21793638,48.8213795,48.98916431,48.99470495,48.98474234,48.98916431,48.2801542,48.28418083,50.05571474,-51.60871293,5.391882527,5.38118596,2345.243707,21.17472569,0.500606453,DRREDDY,3519.188206
2018,1,2264.261411,2267.1498,2261.162178,2264.1835,8112.866444,2264.331758,2264.517919,2264.706347,2264.894116,2264.332243,2264.518937,2264.705864,2264.892771,2270.534517,2264.331758,2258.128999,2264.993329,2264.694174,2265.218702,2265.678924,4385.6,2264.331776,2264.517506,2264.893812,41.85376285,31.0535267,23.9126634,-0.524433405,-4.359223382,-6.268608556,-7.300002244,-0.186693842,-0.560527583,-0.373833741,-0.186906918,-0.523436128,-0.749155556,-1.124655556,-1.495733333,-0.015448627,-0.031350073,-0.062616511,-0.023299071,49.2641737,49.18035124,49.64400702,49.63825957,49.64063625,49.64400702,49.57965985,49.58536138,50.32311413,-51.14845191,6.109614538,6.113933333,2264.165159,21.44935048,0.518937561,DRREDDY,3397.730889
2018,2,2105.765427,2108.201542,2103.180021,2105.744958,10632.72958,2105.681937,2105.600095,2105.517281,2105.435087,2105.680936,2105.599315,2105.516903,2105.433864,2110.893157,2105.681937,2100.470718,2105.316779,2105.80759,2106.187972,2105.844897,4385.6,2105.682028,2105.600725,2105.43513,40.97351257,30.87464202,23.43162564,0.230805155,-2.079144676,-3.623663934,-4.638988434,0.081620475,0.247071627,0.165451152,0.083039011,0.233186491,0.327770833,0.491145833,0.655125,0.008397208,0.017064702,0.034222041,0.010712928,49.4371636,49.23159189,50.51077349,50.51638004,50.51213486,50.51077349,49.56990212,49.56823785,50.52171482,-50.00238484,5.117117953,5.115322917,2105.70884,22.40392869,0.536721191,DRREDDY,3159.791552
2018,3,2349.553749,2352.710306,2346.218262,2349.520306,13132.15279,2349.38929,2349.228791,2349.071502,2348.913155,2349.390178,2349.229999,2349.069202,2348.906729,2356.193549,2349.38929,2342.58503,2348.395836,2349.061385,2349.091594,2349.15843,4385.6,2349.389268,2349.227617,2348.912811,41.15172406,31.33405679,24.6475054,0.445300757,-2.705778509,-3.396614655,-2.985521859,0.160179136,0.483449755,0.323270619,0.162473315,0.455461516,0.638830601,0.953311475,1.273125683,0.01526871,0.029675644,0.058715966,0.018727822,50.94593614,50.49817779,50.29148094,50.2861668,50.29384656,50.29148094,48.35683669,48.35795228,50.78088156,-49.20631455,6.564945065,6.579628415,2349.482958,21.59519408,0.528659239,DRREDDY,3525.819437
2018,4,2540.701186,2544.321243,2536.95205,2540.669215,12229.9191,2540.630734,2540.58138,2540.526613,2540.471973,2540.630366,2540.579157,2540.528075,2540.478606,2548.386211,2540.630734,2532.875256,2540.176136,2541.407854,2541.15804,2541.169623,4385.6,2540.630566,2540.58268,2540.473383,41.09153598,30.3300733,22.57492061,0.150404335,-2.58693255,-2.511905025,-2.912619557,0.051209445,0.151760307,0.100550863,0.049469443,0.137693958,0.20504211,0.319137855,0.427371454,0.005193909,0.011180903,0.022862872,0.005882045,49.86803782,49.60966588,49.88804551,49.89044271,49.88675141,49.88804551,49.17399455,49.16754458,50.35362457,-50.80483178,7.553068656,7.535272606,2540.647503,21.82118987,0.521685779,DRREDDY,3812.797268
2019,1,2655.147667,2658.323194,2651.85657,2655.082645,12955.24731,2655.01189,2654.92746,2654.849467,2654.774891,2655.013039,2654.932247,2654.856685,2654.784789,2661.806468,2655.01189,2648.217312,2654.588271,2654.507344,2653.983822,2653.445638,4385.6,2655.011847,2654.926037,2654.770959,41.26470384,30.10632793,21.73382298,0.206824924,0.152308362,0.726810924,1.347742324,0.080791723,0.22824974,0.147458017,0.071895705,0.199366113,0.330989247,0.476784946,0.611021505,0.008281103,0.015077179,0.027842917,0.007711865,50.66834265,50.50254312,50.92058709,50.91477187,50.92413881,50.92058709,50.10158716,50.10413794,50.01223011,-48.9910875,6.562783679,6.566903226,2655.08747,21.19741162,0.495828076,DRREDDY,3984.251478
2019,2,2722.867533,2725.9218,2719.5965,2722.748678,9220.637556,2722.849558,2722.978154,2723.104057,2723.225234,2722.849882,2722.974754,2723.093426,2723.205954,2729.265001,2722.849558,2716.434114,2723.309265,2723.133022,2723.377278,2723.644277,4385.6,2722.849352,2722.978099,2723.22881,39.25038476,27.9868141,19.93818708,-0.333383405,-0.804224489,-1.709617576,-2.397183888,-0.124871855,-0.356072319,-0.231200464,-0.112528142,-0.311533461,-0.508388889,-0.752166667,-0.9676,-0.008762497,-0.01756067,-0.033354411,-0.012515175,49.66886424,49.6160957,49.85867549,49.85483051,49.86346288,49.85867549,49.75155152,49.74120913,49.64935703,-50.68202841,6.398186131,6.400244444,2722.755659,20.78565176,0.46380419,DRREDDY,4085.72005
2019,3,2626.391147,2629.580303,2623.109198,2626.373429,8345.672978,2626.310377,2626.226619,2626.14171,2626.059528,2626.30939,2626.227019,2626.147188,2626.070708,2633.021513,2626.310377,2619.59924,2625.838138,2626.077078,2626.182667,2626.191598,4385.6,2626.310703,2626.227428,2626.058303,39.74598267,28.97063351,21.40494991,0.226391417,2.604863384,3.880425171,5.366725302,0.082370445,0.238681506,0.156311061,0.076479731,0.212196403,0.333670396,0.499731067,0.647751721,0.007240066,0.01475813,0.028556763,0.008653949,50.78396173,50.84387673,51.03992722,51.04425622,51.03084339,51.03992722,50.266356,50.28707136,50.69267612,-48.7934152,6.55138696,6.543362737,2626.35431,21.14531661,0.529900808,DRREDDY,3941.134902
2019,4,2811.008444,2813.756494,2808.187256,2810.98904,7548.289229,2810.914158,2810.814615,2810.711864,2810.606523,2810.912617,2810.811607,2810.70713,2810.600689,2816.717201,2810.914158,2805.111115,2810.503187,2810.380791,2809.996785,2809.986016,4385.6,2810.914354,2810.815976,2810.609063,41.58558146,30.2040793,22.55554182,0.296372636,2.9992697,5.828873332,7.219542319,0.101010273,0.311927667,0.210917394,0.106440847,0.298512303,0.39879211,0.609807181,0.832546543,0.007471059,0.015449051,0.032004677,0.010614555,50.79426468,50.91983074,51.31651541,51.3275352,51.31325551,51.31651541,50.78330506,50.77844479,51.06366003,-47.97149524,5.641538769,5.644703014,2810.977597,21.4422923,0.461054035,DRREDDY,4217.850122
2020,1,3037.595741,3042.87433,3032.328589,3037.682105,11414.60339,3037.575532,3037.449052,3037.324334,3037.201164,3037.577328,3037.451067,3037.327435,3037.206502,3048.850878,3037.575532,3026.300185,3037.592217,3036.242106,3035.305249,3035.391402,4385.6,3037.574898,3037.448345,3037.199614,41.01378433,30.30407552,22.41396425,0.345987217,-0.281583417,-0.340712476,-0.507467007,0.126261044,0.370825939,0.244564894,0.120932685,0.335606114,0.509711176,0.751726664,1.000722059,0.011235552,0.021651105,0.042406794,0.01157483,50.38100976,50.34515678,51.06134929,51.0523404,51.06901092,51.06134929,49.59927677,49.59185057,51.2397515,-48.70034484,10.69669861,10.72188154,3037.628342,21.74965397,0.479864205,DRREDDY,4559.038625
2020,2,3894.833277,3900.63678,3888.436712,3894.811864,16853.60429,3894.439327,3893.975913,3893.515961,3893.053184,3894.439675,3893.976942,3893.513648,3893.047962,3907.193633,3894.439327,3881.68502,3892.181212,3893.844423,3892.822416,3892.722751,4385.6,3894.439331,3893.974883,3893.053739,40.88896838,29.69425252,21.62652832,1.293448718,-4.588941143,-5.385019963,-6.67874974,0.462733321,1.391712533,0.928979211,0.465685214,1.307411824,1.848305085,2.775954802,3.699570621,0.028194732,0.055915642,0.111926638,0.036772806,49.69483113,49.19485199,50.54852186,50.546467,50.55180225,50.54852186,48.53428434,48.53022994,52.22579079,-51.33643025,12.41136723,12.39454237,3894.628452,21.83495452,0.549811561,DRREDDY,5844.855136
2020,3,4422.001515,4427.907737,4415.66399,4421.980495,28434.43475,4421.482588,4420.850477,4420.209172,4419.563373,4421.479931,4420.843477,4420.19968,4419.551403,4434.161878,4421.482588,4408.803298,4418.262208,4421.924589,4422.486245,4422.848996,2672.429545,4421.483034,4420.852464,4419.568929,41.51478144,30.39904083,22.28149438,1.809364284,-1.873641681,-2.997443646,-3.680908333,0.636453699,1.928527518,1.29207382,0.648276868,1.815964674,2.530989899,3.835212121,5.131373737,0.028818897,0.058193689,0.118061809,0.039747467,50.49125578,50.06966597,50.53387055,50.54103791,50.52698904,50.53387055,48.93392855,48.93711475,51.23081264,-50.75426208,12.37110716,12.38839394,4421.850741,21.74719236,0.50373447,DRREDDY,6635.739732
2020,4,5003.26864,5009.206167,4996.690101,5003.149281,22065.30502,5003.136508,5003.133585,5003.142024,5003.162207,5003.140069,5003.143817,5003.159031,5003.180943,5015.409908,5003.136508,4990.863108,5003.296748,5002.892992,5003.041321,5003.763182,1872.95,5003.136286,5003.130447,5003.152017,38.8421938,27.25231234,19.15484009,-0.055850975,-5.028103817,-4.634059418,-4.492179184,-0.003748002,-0.040874238,-0.037126236,-0.021911889,-0.062659416,0.008494208,-0.048219648,-0.10509438,0.00119755,0.001572506,0.000784904,-0.001047534,49.67454073,49.42511066,49.89113751,49.87641744,49.90427368,49.89113751,48.46334461,48.45618687,51.68310766,-51.1033918,12.63936837,12.62329472,5003.015183,21.06406126,0.552664437,DRREDDY,7507.551217
2021,1,4740.277646,4745.94099,4733.912563,4739.975402,14842.15886,4740.282345,4740.658184,4741.03051,4741.397573,4740.280485,4740.654693,4741.025366,4741.394864,4752.657848,4740.282345,4727.906843,4742.093637,4740.659106,4740.86901,4740.438375,1872.95,4740.282537,4740.660103,4741.401528,41.0731211,29.9480052,22.20052753,-1.031754676,-6.593977943,-8.42876665,-9.69359378,-0.374208209,-1.114379463,-0.740171253,-0.369497923,-1.035045251,-1.503047305,-2.23640264,-2.963663366,-0.014758776,-0.028987921,-0.057253969,-0.021250936,48.48280111,48.31609653,48.77796412,48.7940281,48.7600843,48.77796412,48.69605509,48.71606192,50.23816889,-52.48020827,12.15672567,12.16005501,4739.942985,22.42192467,0.549769425,DRREDDY,7112.897272
2021,2,5167.398896,5173.020492,5161.583432,5167.389574,13973.66907,5166.996483,5166.501425,5166.00612,5165.512452,5166.99577,5166.501268,5166.006299,5165.510594,5178.701181,5166.996483,5155.291785,5164.756296,5166.822514,5166.160057,5164.282244,1872.95,5166.996909,5166.501619,5165.511662,40.99182099,29.8218097,21.54667968,1.384601023,1.652937277,3.030817188,4.613909887,0.494501155,1.485175794,0.990674638,0.4957055,1.38886149,1.977726776,2.968786885,3.949748634,0.020735282,0.041334428,0.082303616,0.027944298,51.27844352,51.16210927,50.94819625,50.95102049,50.94526656,50.94819625,49.74548499,49.74673836,50.61565044,-48.65983006,11.57467621,11.56942077,5167.331166,21.8145682,0.538973305,DRREDDY,7753.812208
